web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615854092-1310","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 20, 2020","1,527.05","1,555.93"
"1615854092-1232","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 11, 2021","2,099.51","2,095.89"
"1615854092-1454","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 26, 2020","1,111.80","1,161.75"
"1615854092-1464","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 12, 2020","1,126.00","1,114.91"
"1615854092-1288","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 19, 2020","1,738.38","1,763.92"
"1615854092-1447","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 06, 2020","1,138.00","1,186.92"
"1615854092-1374","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 21, 2020","1,586.99","1,558.42"
"1615854092-1477","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 24, 2020","1,426.11","1,421.59"
"1615854092-1350","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 24, 2020","1,593.98","1,588.20"
"1615854092-1329","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 23, 2020","1,458.78","1,415.21"
"1615854092-1246","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 22, 2021","1,895.68","1,901.05"
"1615854092-1420","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 14, 2020","1,335.02","1,356.13"
"1615854092-1301","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 02, 2020","1,628.16","1,626.03"
"1615854092-1303","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 29, 2020","1,522.36","1,567.24"
"1615854092-1426","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 06, 2020","1,361.69","1,347.30"
"1615854092-1365","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 03, 2020","1,486.64","1,474.45"
"1615854092-1229","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 17, 2021","2,100.00","2,128.31"
"1615854092-1323","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 01, 2020","1,484.27","1,490.09"
"1615854092-1506","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 10, 2020","1,427.56","1,429.73"
"1615854092-1437","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 21, 2020","1,247.00","1,216.34"
"1615854092-1448","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 03, 2020","1,119.02","1,097.88"
"1615854092-1357","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 13, 2020","1,510.34","1,518.45"
"1615854092-1258","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 05, 2021","1,725.00","1,740.92"
"1615854092-1283","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 27, 2020","1,773.09","1,793.19"
"1615854092-1404","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 08, 2020","1,422.34","1,446.61"
"1615854092-1393","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 23, 2020","1,455.64","1,464.41"
"1615854092-1244","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 26, 2021","1,888.84","1,917.24"
"1615854092-1392","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 24, 2020","1,461.51","1,431.97"
"1615854092-1394","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 22, 2020","1,429.00","1,451.86"
"1615854092-1215","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 09, 2021","2,070.00","2,052.70"
"1615854092-1268","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 18, 2020","1,754.18","1,731.01"
"1615854092-1219","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 03, 2021","2,067.21","2,026.71"
"1615854092-1241","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2021","1,846.17","1,835.74"
"1615854092-1313","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 15, 2020","1,547.15","1,559.13"
"1615854092-1294","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 11, 2020","1,750.00","1,752.71"
"1615854092-1218","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 04, 2021","2,023.37","2,049.09"
"1615854092-1382","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 09, 2020","1,506.45","1,510.99"
"1615854092-1428","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 04, 2020","1,308.23","1,326.80"
"1615854092-1399","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 15, 2020","1,390.80","1,419.85"
"1615854092-1272","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 14, 2020","1,775.00","1,760.06"
"1615854092-1473","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 28, 2020","1,277.50","1,339.33"
"1615854092-1500","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 21, 2020","1,479.12","1,484.40"
"1615854092-1421","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 13, 2020","1,377.05","1,349.33"
"1615854092-1228","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 18, 2021","2,110.39","2,117.20"
"1615854092-1235","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 08, 2021","2,105.91","2,092.91"
"1615854092-1334","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 16, 2020","1,555.54","1,520.90"
"1615854092-1362","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 06, 2020","1,471.75","1,500.10"
"1615854092-1462","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 16, 2020","1,096.00","1,084.33"
"1615854092-1407","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 03, 2020","1,438.30","1,436.38"
"1615854092-1386","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 02, 2020","1,446.94","1,464.70"
"1615854092-1213","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 11, 2021","2,074.06","2,114.77"
"1615854092-1427","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 05, 2020","1,337.92","1,351.11"
"1615854092-1423","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 11, 2020","1,378.28","1,403.26"
"1615854092-1451","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 31, 2020","1,147.30","1,162.81"
"1615854092-1496","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 27, 2020","1,431.00","1,433.90"
"1615854092-1469","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 05, 2020","1,350.20","1,319.04"
"1615854092-1503","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 15, 2020","1,430.21","1,439.20"
"1615854092-1482","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 14, 2020","1,515.60","1,520.74"
"1615854092-1233","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 10, 2021","2,094.21","2,095.38"
"1615854092-1264","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 24, 2020","1,735.00","1,738.85"
"1615854092-1306","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 26, 2020","1,625.01","1,590.45"
"1615854092-1408","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 02, 2020","1,430.55","1,439.22"
"1615854092-1508","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 08, 2020","1,392.08","1,404.32"
"1615854092-1494","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2020","1,458.80","1,458.63"
"1615854092-1377","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 16, 2020","1,500.00","1,518.00"
"1615854092-1478","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 21, 2020","1,508.03","1,485.11"
"1615854092-1284","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 25, 2020","1,772.89","1,771.43"
"1615854092-1343","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 02, 2020","1,673.78","1,728.28"
"1615854092-1296","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 09, 2020","1,790.90","1,763.00"
"1615854092-1300","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 03, 2020","1,631.78","1,650.21"
"1615854092-1466","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 10, 2020","1,260.00","1,280.39"
"1615854092-1443","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 13, 2020","1,209.18","1,217.56"
"1615854092-1224","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 24, 2021","2,041.83","2,095.17"
"1615854092-1249","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 19, 2021","1,752.25","1,790.86"
"1615854092-1289","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 18, 2020","1,765.23","1,746.78"
"1615854092-1333","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 17, 2020","1,496.00","1,495.53"
"1615854092-1250","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 15, 2021","1,738.19","1,736.19"
"1615854092-1222","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 26, 2021","2,050.52","2,036.86"
"1615854092-1391","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 25, 2020","1,429.90","1,441.33"
"1615854092-1273","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 11, 2020","1,763.06","1,781.77"
"1615854092-1396","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 18, 2020","1,449.16","1,435.96"
"1615854092-1285","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 24, 2020","1,730.50","1,768.88"
"1615854092-1311","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 19, 2020","1,580.46","1,534.61"
"1615854092-1245","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 25, 2021","1,920.67","1,899.40"
"1615854092-1416","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 20, 2020","1,389.58","1,406.72"
"1615854092-1366","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 31, 2020","1,505.01","1,482.96"
"1615854092-1230","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 16, 2021","2,104.36","2,121.90"
"1615854092-1299","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 04, 2020","1,710.28","1,749.13"
"1615854092-1369","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 28, 2020","1,525.18","1,500.34"
"1615854092-1489","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 05, 2020","1,462.42","1,448.23"
"1615854092-1331","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 21, 2020","1,440.06","1,431.16"
"1615854092-1498","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 23, 2020","1,487.64","1,486.65"
"1615854092-1351","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 21, 2020","1,577.03","1,580.42"
"1615854092-1330","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 22, 2020","1,450.09","1,465.46"
"1615854092-1316","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 12, 2020","1,543.00","1,569.15"
"1615854092-1501","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 17, 2020","1,462.91","1,480.39"
"1615854092-1295","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 10, 2020","1,731.09","1,740.39"
"1615854092-1240","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 01, 2021","1,853.57","1,901.35"
"1615854092-1387","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 01, 2020","1,411.10","1,438.04"
"1615854092-1266","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 22, 2020","1,734.43","1,723.50"
"1615854092-1321","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 05, 2020","1,466.21","1,486.02"
"1615854092-1468","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 06, 2020","1,277.06","1,298.41"
"1615854092-1373","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 22, 2020","1,560.50","1,568.49"
"1615854092-1279","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 03, 2020","1,824.01","1,826.77"
"1615854092-1260","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 31, 2020","1,735.42","1,751.88"
"1615854092-1434","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 24, 2020","1,261.17","1,279.31"
"1615854092-1346","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 28, 2020","1,633.49","1,644.41"
"1615854092-1511","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 03, 2020","1,347.86","1,360.66"
"1615854092-1248","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 20, 2021","1,831.46","1,886.90"
"1615854092-1265","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 23, 2020","1,728.11","1,732.38"
"1615854092-1352","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 20, 2020","1,543.45","1,581.75"
"1615854092-1220","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2021","2,076.19","2,075.84"
"1615854092-1361","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 07, 2020","1,500.00","1,494.49"
"1615854092-1436","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 22, 2020","1,245.54","1,263.21"
"1615854092-1238","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 03, 2021","2,073.00","2,070.07"
"1615854092-1472","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2020","1,351.61","1,389.11"
"1615854092-1467","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 09, 2020","1,205.30","1,215.56"
"1615854092-1380","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 13, 2020","1,550.00","1,511.34"
"1615854092-1465","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 11, 2020","1,249.70","1,215.41"
"1615854092-1305","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 27, 2020","1,595.67","1,604.26"
"1615854092-1267","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 21, 2020","1,713.51","1,739.37"
"1615854092-1327","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 25, 2020","1,432.63","1,444.96"
"1615854092-1444","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 09, 2020","1,224.08","1,211.45"
"1615854092-1317","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 09, 2020","1,494.70","1,515.22"
"1615854092-1412","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 27, 2020","1,417.25","1,417.84"
"1615854092-1349","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 25, 2020","1,582.07","1,608.22"
"1615854092-1510","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2020","1,350.00","1,394.21"
"1615854092-1388","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 30, 2020","1,390.44","1,413.61"
"1615854092-1493","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 30, 2020","1,439.96","1,455.84"
"1615854092-1398","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 16, 2020","1,445.22","1,442.72"
"1615854092-1368","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 29, 2020","1,506.32","1,522.02"
"1615854092-1247","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 21, 2021","1,898.00","1,891.25"
"1615854092-1449","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 02, 2020","1,098.26","1,120.84"
"1615854092-1312","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 16, 2020","1,565.85","1,573.01"
"1615854092-1242","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 28, 2021","1,843.94","1,863.11"
"1615854092-1359","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 11, 2020","1,492.44","1,480.32"
"1615854092-1278","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 04, 2020","1,824.52","1,827.99"
"1615854092-1486","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 10, 2020","1,474.32","1,508.68"
"1615854092-1322","https://finance.yahoo.com/quote/GOOG/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 02, 2020","1,462.03","1,458.42"
