web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615670-23525,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1990",0.4,0.38
1620615670-23509,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1991",0.38,0.41
1620615670-23493,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1992",0.43,0.42
1620615670-23477,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1993",0.35,0.25
1620615670-23461,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1994",0.24,0.3
1620615670-23445,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1995",0.42,0.4
1620615670-23431,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1996",0.19,0.2
1620615670-23419,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1997",0.12,0.16
1620615670-23407,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1998",0.26,0.31
1620615670-23395,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 1999",0.41,0.5
1620615670-23382,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2000",0.93,0.91
1620615670-23370,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2001",0.42,0.34
1620615670-23358,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2002",0.32,0.27
1620615670-23346,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2003",0.34,0.38
1620615670-23334,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2004",0.57,0.58
1620615670-23321,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2005",1.32,1.52
1620615670-23309,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2006",2.05,2.43
1620615670-23297,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2007",4.32,4.71
1620615670-23285,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2008",5.87,5.68
1620615670-23273,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2009",5.13,5.84
1620615670-23261,https://finance.yahoo.com/quote/AAPL/history?period1=345427200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2010",9.08,9.19
