web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620615400-22695","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2021","259.52","257.62"
"1620615400-22760","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2015","86.85","89.90"
"1620615400-22769","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2014","77.26","78.02"
"1620615400-22771","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2014","78.78","74.99"
"1620615400-22729","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2018","157.81","172.00"
"1620615400-22786","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2013","24.97","36.80"
"1620615400-22783","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2013","49.97","50.21"
"1620615400-22778","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2014","66.96","60.24"
"1620615400-22758","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2015","101.72","104.24"
"1620615400-22774","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","67.58","72.65"
"1620615400-22722","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2018","151.52","140.61"
"1620615400-22761","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2015","93.53","89.43"
"1620615400-22705","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2020","161.62","204.71"
"1620615400-22741","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2017","141.93","150.25"
"1620615400-22703","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2020","224.59","227.07"
"1620615400-22765","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2015","82.50","78.77"
"1620615400-22733","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2017","176.03","176.46"
"1620615400-22711","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2019","179.15","191.65"
"1620615400-22742","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2017","136.47","142.05"
